YYYY,MM,DD,h,1_Nuclear,2_Thermal(LNG),3_Hydro,4_Geothermal,5_Biomass,6_PV,7_Wind,8_Pumped_Hydro_Charge,9_Pumped_Hydro_Generate,10_Import,11_Export,12_Curtailment_PV,13_Curtailment_Wind,14_Thermal(Coal),15_Thermal(Oil),16_Thermal(Others),17_Battery_Charge,18_Battery_Generate,19_Demand,20_Ohters
2024,4,2,1,878,178,372,0,176,0,10,0,50,0,-1098,0,0,1566,0,90,0,0,2222,0
2024,4,2,2,880,184,380,0,176,0,10,0,24,0,-1208,0,0,1624,0,120,0,0,2190,0
2024,4,2,3,878,190,394,0,176,0,6,0,22,0,-1248,0,0,1602,0,180,0,0,2200,0
2024,4,2,4,880,200,414,0,178,0,14,0,22,0,-1270,0,0,1638,0,184,0,0,2260,0
2024,4,2,5,878,200,416,0,176,0,20,0,22,0,-1194,0,0,1638,0,182,0,0,2338,0
2024,4,2,6,880,200,420,0,176,0,24,0,22,0,-1132,0,0,1684,0,180,0,0,2454,0
2024,4,2,7,878,200,458,0,176,0,22,0,18,0,-1180,0,0,1818,0,176,0,0,2566,0
2024,4,2,8,880,208,464,0,174,0,18,0,30,0,-1172,0,0,1886,0,180,0,0,2668,0
2024,4,2,9,878,220,508,0,176,0,20,0,38,0,-1212,0,0,1916,0,176,0,0,2720,0
2024,4,2,10,880,200,512,0,178,0,18,0,40,0,-1142,0,0,1912,0,178,0,0,2776,0
2024,4,2,11,878,282,506,0,176,0,12,0,46,0,-1276,0,0,1990,0,176,0,0,2790,0
2024,4,2,12,880,293,512,0,176,0,8,0,44,0,-1354,0,0,2009,0,194,0,0,2762,0
2024,4,2,13,878,226,524,0,174,76,12,0,38,0,-1464,0,0,2034,0,214,0,0,2712,0
2024,4,2,14,880,205,508,0,174,272,8,0,30,0,-1574,0,0,1902,0,197,0,0,2602,0
2024,4,2,15,878,210,470,0,170,502,10,0,12,0,-1416,0,0,1534,0,200,0,0,2570,0
2024,4,2,16,880,268,462,0,168,764,10,0,0,0,-1346,0,0,1204,0,208,0,0,2618,0
2024,4,2,17,878,229,426,0,172,1034,6,0,0,0,-1176,0,0,1056,0,185,0,0,2810,0
2024,4,2,18,880,256,388,0,172,1248,10,0,0,0,-1260,0,0,1104,0,128,0,0,2926,0
2024,4,2,19,878,331,380,0,176,1458,16,0,0,0,-1342,0,0,955,0,140,0,0,2992,0
2024,4,2,20,880,249,376,0,174,1682,28,0,0,0,-1396,0,0,853,0,142,0,0,2988,0
2024,4,2,21,878,285,404,0,174,1716,34,0,36,0,-1566,0,0,850,0,163,0,0,2974,0
2024,4,2,22,880,271,396,0,174,1704,38,0,18,0,-1634,0,0,962,0,169,0,0,2978,0
2024,4,2,23,878,239,382,0,176,1692,38,0,20,0,-1670,0,0,1034,0,155,0,0,2944,0
2024,4,2,24,878,229,384,0,170,1650,46,0,22,0,-1612,0,0,1011,0,138,0,0,2916,0
2024,4,2,25,878,217,374,0,172,1592,46,-258,0,0,-1416,0,0,996,0,145,0,0,2746,0
2024,4,2,26,880,221,378,0,174,1488,44,-290,0,0,-1316,0,0,1026,0,133,0,0,2738,0
2024,4,2,27,878,225,394,0,172,1324,46,0,0,0,-1276,0,0,1034,0,119,0,0,2916,0
2024,4,2,28,880,349,414,0,174,1134,46,0,34,0,-1382,0,0,1133,0,130,0,0,2912,0
2024,4,2,29,878,415,424,0,174,1010,52,0,8,0,-1458,0,0,1253,0,114,0,0,2870,0
2024,4,2,30,880,454,450,0,176,884,48,0,0,0,-1570,0,0,1432,0,114,0,0,2868,0
2024,4,2,31,878,472,448,0,176,722,52,0,0,0,-1546,0,0,1528,0,110,0,0,2840,0
2024,4,2,32,878,482,446,0,172,580,52,0,0,0,-1840,0,0,1894,0,148,0,0,2812,0
2024,4,2,33,878,280,508,0,172,522,68,0,0,0,-1760,0,0,1890,0,244,0,0,2802,0
2024,4,2,34,878,208,514,0,176,378,66,0,0,0,-1850,0,0,2186,0,268,0,0,2824,0
2024,4,2,35,878,231,494,0,174,204,70,0,0,0,-1866,0,0,2318,0,263,0,0,2766,0
2024,4,2,36,878,259,488,0,174,74,76,0,24,0,-1774,0,0,2348,0,259,0,0,2806,0
2024,4,2,37,878,269,548,0,174,10,78,0,30,0,-1744,0,0,2326,0,285,0,0,2854,0
