YYYY,MM,DD,h,1_Nuclear,2_Thermal(LNG),3_Hydro,4_Geothermal,5_Biomass,6_PV,7_Wind,8_Pumped_Hydro_Charge,9_Pumped_Hydro_Generate,10_Import,11_Export,12_Curtailment_PV,13_Curtailment_Wind,14_Thermal(Coal),15_Thermal(Oil),16_Thermal(Others),17_Battery_Charge,18_Battery_Generate,19_Demand,20_Ohters
2024,4,3,4,0,5806,1916,2,220,0,14,-716,0,1830,0,0,0,2858,0,228,0,0,12206,48
2024,4,3,5,0,5546,1918,2,224,0,6,-720,0,2130,0,0,0,2876,0,226,0,0,12260,52
2024,4,3,6,0,5476,1914,2,224,0,8,-706,0,2266,0,0,0,2852,0,230,0,0,12316,50
2024,4,3,7,0,5660,1928,2,224,0,6,-480,0,2040,0,0,0,2878,0,230,0,0,12550,62
2024,4,3,8,0,5862,1910,2,222,0,10,-450,0,1902,0,0,0,2852,0,234,0,0,12600,56
2024,4,3,9,0,5580,1924,2,224,0,10,-26,0,1784,0,0,0,2874,0,230,0,0,12664,62
2024,4,3,10,0,5574,1910,2,222,0,16,0,4,1762,0,0,0,2858,0,234,0,0,12646,64
2024,4,3,11,0,5950,1924,2,224,0,14,0,4,1632,0,0,0,2870,0,232,0,0,12902,50
2024,4,3,12,0,6038,1908,2,222,6,22,0,82,1370,0,0,0,2854,0,232,0,0,12782,46
2024,4,3,13,0,6200,1914,0,222,32,24,0,138,1374,0,0,0,2872,0,232,0,0,13054,46
2024,4,3,14,0,6318,1908,2,220,142,40,0,128,1548,0,0,0,2858,0,228,0,0,13436,44
2024,4,3,15,0,6388,1884,2,222,236,76,0,22,1818,0,0,0,2870,0,230,0,0,13792,44
2024,4,3,16,0,6488,1910,2,220,406,108,0,6,2296,0,0,0,2856,0,230,0,0,14566,44
2024,4,3,17,0,7368,1946,2,224,462,110,0,190,2336,0,0,0,2870,0,232,0,0,15786,46
2024,4,3,18,0,8076,1958,2,220,530,70,0,616,2312,0,0,0,2856,0,232,0,0,16916,44
2024,4,3,19,0,8172,1934,2,218,804,78,0,462,2740,0,0,0,2872,0,230,0,2,17558,44
2024,4,3,20,0,8942,1956,0,220,872,94,0,580,1940,0,0,0,2856,0,228,0,0,17730,42
2024,4,3,21,0,9018,1946,2,224,886,108,0,688,1522,0,0,0,2874,0,230,0,0,17544,46
2024,4,3,22,0,8722,1958,2,220,980,116,0,644,1822,0,0,0,2856,0,228,0,0,17592,44
2024,4,3,23,0,8344,1952,2,222,1100,136,0,340,2168,0,0,0,2872,0,228,0,2,17408,42
2024,4,3,24,0,8172,1970,2,224,968,156,0,286,2592,0,0,0,2856,0,232,0,2,17498,38
2024,4,3,25,0,7546,1978,2,220,772,154,0,206,2450,0,0,0,2874,0,230,0,0,16474,42
2024,4,3,26,0,7270,2010,2,222,686,166,0,200,2934,0,0,0,2856,0,230,0,0,16612,36
2024,4,3,27,0,7910,2140,0,222,518,162,0,194,3038,0,0,0,2876,0,228,0,0,17330,42
2024,4,3,28,0,8856,2186,2,218,504,168,0,242,2372,0,0,0,2852,0,230,0,2,17670,38
2024,4,3,29,0,8968,2210,2,222,364,150,0,250,2238,0,0,0,2880,0,228,0,0,17556,44
2024,4,3,30,0,9126,2200,2,220,250,138,0,596,1960,0,0,0,2856,0,230,0,0,17618,40
2024,4,3,31,0,8734,2270,2,220,184,126,0,580,1926,0,0,0,2874,0,230,0,0,17188,42
2024,4,3,32,0,8764,2258,2,222,140,108,0,664,2112,0,0,0,2856,0,230,0,0,17396,40
2024,4,3,33,0,8744,2310,0,224,86,108,0,892,1734,0,0,0,2868,0,232,0,0,17240,42
2024,4,3,34,0,8564,2326,2,224,60,120,0,888,1684,0,0,0,2856,0,228,0,0,16996,44
2024,4,3,35,0,8494,2328,2,222,28,112,0,1002,1448,0,0,0,2878,0,242,0,0,16798,42
2024,4,3,36,0,7926,2326,2,220,8,124,0,1036,1800,0,0,0,2858,0,244,0,0,16588,44
2024,4,3,37,0,7808,2352,2,224,0,138,0,1040,1918,0,0,0,2878,0,244,0,0,16650,46
2024,4,3,38,0,7496,2358,2,222,0,138,0,806,2154,0,0,0,2854,0,246,0,0,16324,48
2024,4,3,39,0,7536,2256,0,226,0,144,0,768,1922,0,0,0,2868,0,246,0,2,16012,44
2024,4,3,40,0,7466,2246,2,222,0,132,0,676,1714,0,0,0,2864,0,236,0,2,15602,42
2024,4,3,41,0,7342,2214,2,222,0,124,0,612,1772,0,0,0,2870,0,234,0,2,15440,46
2024,4,3,42,0,6864,2172,2,224,0,122,0,580,1960,0,0,0,2860,0,232,0,0,15062,46
2024,4,3,43,0,6694,2098,2,222,0,114,0,744,1816,0,0,0,2868,0,234,0,2,14844,50
2024,4,3,44,0,6212,2090,2,224,0,102,0,736,2126,0,0,0,2864,0,232,0,0,14640,52
2024,4,3,45,0,6210,2088,2,220,0,70,0,602,1926,0,0,0,2870,0,228,0,0,14268,52
2024,4,3,46,0,6188,2072,2,222,0,42,0,420,1936,0,0,0,2848,0,230,0,0,14010,50
2024,4,3,47,0,6076,2068,2,222,0,22,0,402,1838,0,0,0,2880,0,226,0,0,13796,60
2024,4,3,48,0,5996,2042,2,220,0,32,0,320,1634,0,0,0,2866,0,230,0,0,13400,58
2024,4,4,1,0,5598,1980,2,222,0,50,0,144,1896,0,0,0,2864,0,226,0,0,13066,84
2024,4,4,2,0,4918,1972,0,220,0,68,0,146,2230,0,0,0,2856,0,230,0,0,12722,82
2024,4,4,3,0,4716,1960,2,222,0,66,0,140,2286,0,0,0,2870,0,224,0,0,12536,50
2024,4,4,4,0,4846,1960,2,222,0,76,-70,0,2186,0,0,0,2858,0,228,0,0,12358,50
2024,4,4,5,0,5008,1948,2,222,0,76,-100,0,2114,0,0,0,2870,0,228,0,0,12412,44
2024,4,4,6,0,4958,1914,2,220,0,86,-96,0,2278,0,0,0,2858,0,226,0,0,12490,44
2024,4,4,7,0,5136,1906,2,226,0,88,-24,0,2220,0,0,0,2878,0,230,0,0,12710,48
2024,4,4,8,0,5126,1886,2,224,0,82,0,336,1902,0,0,0,2852,0,228,0,0,12686,48
2024,4,4,9,0,5174,1882,0,224,0,72,0,380,1844,0,0,0,2878,0,226,0,0,12732,52
2024,4,4,10,0,5120,1870,2,224,0,90,0,480,1796,0,0,0,2854,0,224,0,0,12712,52
2024,4,4,11,0,5356,1886,2,220,0,100,0,372,1686,0,0,0,2868,0,224,0,2,12772,56
2024,4,4,12,0,5012,1878,2,222,10,102,0,330,1990,0,0,0,2860,0,228,0,0,12688,54
2024,4,4,13,0,4310,1878,2,224,146,118,0,272,2764,0,0,0,2838,0,226,0,2,12858,78
2024,4,4,14,0,4224,1858,2,222,714,132,0,274,2738,0,0,0,2600,0,226,0,2,13072,80
2024,4,4,15,0,4334,1878,2,222,1816,130,-6,0,2556,0,0,0,2432,0,236,0,2,13636,34
2024,4,4,16,0,4706,1856,2,218,2874,118,-726,0,2462,0,0,0,2164,0,236,0,0,13946,36
2024,4,4,17,0,5196,1880,2,216,3710,112,-270,0,1704,0,0,0,2128,0,240,0,0,14950,32
2024,4,4,18,0,4546,1866,0,218,4828,106,0,150,1804,0,0,0,2134,0,238,0,0,15922,32
