YYYY,MM,DD,h,1_Nuclear,2_Thermal(LNG),3_Hydro,4_Geothermal,5_Biomass,6_PV,7_Wind,8_Pumped_Hydro_Charge,9_Pumped_Hydro_Generate,10_Import,11_Export,12_Curtailment_PV,13_Curtailment_Wind,14_Thermal(Coal),15_Thermal(Oil),16_Thermal(Others),17_Battery_Charge,18_Battery_Generate,19_Demand,20_Ohters
2024,4,3,5,4527,4635,2000,0,291,0,30,-475,0,0,-1410,0,0,2099,173,317,0,0,12253,66
2024,4,3,6,4527,4916,1994,0,293,0,35,-266,0,0,-1514,0,0,2097,173,317,0,0,12637,65
2024,4,3,7,4527,5053,1993,0,294,0,34,-306,0,0,-1402,0,0,2097,173,319,0,0,12857,75
2024,4,3,8,4527,4983,1992,0,294,0,40,-342,0,0,-1162,0,0,2095,173,319,0,0,12991,72
2024,4,3,9,4527,4951,1992,0,293,0,42,-290,0,0,-1182,0,0,2097,173,323,0,0,12998,72
2024,4,3,10,4527,5131,1990,0,293,0,47,-80,0,0,-1568,0,0,2104,173,326,0,0,13013,70
2024,4,3,11,4527,4145,1991,0,292,0,68,-158,0,0,-686,0,0,2039,173,324,0,0,12777,62
2024,4,3,12,4527,4621,1998,0,291,1,117,-162,0,0,-1346,0,0,2039,173,321,0,0,12640,60
2024,4,3,13,4527,4725,1999,0,293,31,134,0,80,0,-1452,0,0,2036,179,316,0,0,12924,56
2024,4,3,14,4528,4564,1993,0,292,179,118,0,212,0,-1172,0,0,2037,210,314,0,0,13329,54
2024,4,3,15,4527,4364,2021,0,293,352,130,0,266,0,-864,0,0,2041,384,330,0,0,13904,60
2024,4,3,16,4527,4494,2046,0,295,394,97,0,259,0,-556,0,0,2039,609,331,0,0,14593,58
2024,4,3,17,4527,5079,2131,0,295,494,87,0,288,0,-222,0,0,2049,579,332,0,0,15703,64
2024,4,3,18,4527,5341,2188,0,295,569,127,0,402,142,0,0,0,2047,518,341,0,0,16561,64
2024,4,3,19,4526,5772,2405,0,294,612,128,0,664,0,-400,0,0,2048,845,342,0,0,17314,78
2024,4,3,20,4526,5816,2410,0,292,652,127,0,581,80,0,0,0,2041,675,343,0,0,17619,76
2024,4,3,21,4526,5928,2410,0,293,706,119,0,686,0,-306,0,0,2065,915,334,0,0,17744,68
2024,4,3,22,4526,5850,2414,0,296,762,121,0,604,0,-132,0,0,2116,856,331,0,0,17811,67
2024,4,3,23,4526,5846,2237,0,297,875,135,0,626,0,-66,0,0,2112,654,332,0,0,17636,62
2024,4,3,24,4526,5848,2234,0,296,990,107,0,547,0,-70,0,0,2042,668,333,0,0,17583,62
2024,4,3,25,4526,5678,2245,0,295,951,96,0,319,84,0,0,0,2041,477,336,0,0,17104,56
2024,4,3,26,4526,5829,2251,0,296,733,113,0,291,92,0,0,0,2040,443,335,0,0,17004,55
2024,4,3,27,4525,5997,2344,0,293,744,119,0,458,0,-204,0,0,2045,847,334,0,0,17563,61
2024,4,3,28,4526,6041,2376,0,292,640,109,0,553,0,-324,0,0,2114,988,333,0,0,17707,59
2024,4,3,29,4526,6031,2395,0,295,499,91,0,425,0,-26,0,0,2116,1048,335,0,0,17795,60
2024,4,3,30,4526,6030,2423,0,296,460,74,0,411,12,0,0,0,2112,860,335,0,0,17600,61
