YYYY,MM,DD,h,1_Nuclear,2_Thermal(LNG),3_Hydro,4_Geothermal,5_Biomass,6_PV,7_Wind,8_Pumped_Hydro_Charge,9_Pumped_Hydro_Generate,10_Import,11_Export,12_Curtailment_PV,13_Curtailment_Wind,14_Thermal(Coal),15_Thermal(Oil),16_Thermal(Others),17_Battery_Charge,18_Battery_Generate,19_Demand,20_Ohters
2024,4,2,41,0,17994,1771,0,404,0,72,0,885,1975,0,0,0,5652,54,1050,0,0,30146,289
2024,4,2,42,0,17765,1768,0,404,0,67,0,615,2050,0,0,0,5650,55,1048,0,0,29718,296
2024,4,2,43,0,17299,1773,0,405,0,71,0,426,1930,0,0,0,5651,55,1048,0,0,28949,292
2024,4,2,44,0,16480,1768,0,403,0,57,0,204,2079,0,0,0,5651,55,1038,0,0,28041,305
2024,4,2,45,0,16117,1764,0,405,0,45,0,144,2223,0,0,0,5581,56,970,0,0,27607,302
2024,4,2,46,0,15388,1735,0,405,0,44,0,141,2328,0,0,0,5478,56,935,0,0,26822,312
2024,4,2,47,0,15358,1726,0,404,0,41,0,150,1765,0,0,0,5450,56,947,0,0,26161,264
2024,4,2,48,0,14847,1682,0,404,0,36,0,81,1513,0,0,0,5444,56,904,0,0,25249,282
2024,4,3,1,0,14338,1732,0,404,0,23,-423,0,1816,0,0,0,5365,57,909,0,0,24526,304
2024,4,3,2,0,14368,1735,0,404,0,20,-1657,0,1973,0,0,0,5441,56,902,0,0,23591,350
2024,4,3,3,0,14971,1729,0,404,0,15,-2683,0,1963,0,0,0,5538,56,914,0,0,23273,366
2024,4,3,4,0,15374,1725,0,406,0,18,-2864,0,1627,0,0,0,5565,56,913,0,0,23198,377
2024,4,3,5,0,15504,1725,0,405,0,17,-2607,0,1231,0,0,0,5565,56,928,0,0,23196,373
2024,4,3,6,0,15371,1745,0,405,0,13,-1998,0,926,0,0,0,5566,56,928,0,0,23382,370
2024,4,3,7,0,15415,1754,0,406,0,17,-1886,0,846,0,0,0,5564,56,917,0,0,23459,370
2024,4,3,8,0,15922,1749,0,407,0,17,-1883,0,545,0,0,0,5566,56,906,0,0,23645,361
2024,4,3,9,0,16028,1737,0,407,0,17,-1885,0,694,0,0,0,5563,56,888,0,0,23859,354
2024,4,3,10,0,16162,1656,0,407,0,19,-1823,0,819,0,0,0,5564,56,869,0,0,24053,325
2024,4,3,11,0,16581,1646,0,405,0,19,-1083,0,217,0,0,0,5568,56,774,0,0,24476,293
2024,4,3,12,0,16304,1650,0,404,59,19,-1455,0,1302,0,0,0,5565,56,605,0,0,24764,257
2024,4,3,13,0,16070,1676,0,407,252,18,-1490,0,1908,0,0,0,5599,56,595,0,0,25341,250
2024,4,3,14,0,16004,1676,0,407,590,17,-1485,0,2127,0,0,0,5605,56,646,0,0,25857,215
2024,4,3,15,0,16223,1677,0,405,1317,15,-1474,0,2123,0,0,0,5604,55,684,0,0,26851,222
2024,4,3,16,0,16637,1658,0,406,2024,13,-1220,0,2114,0,0,0,5606,55,764,0,0,28263,205
2024,4,3,17,0,17074,1693,0,402,2475,16,-222,0,1761,0,0,0,5533,55,730,0,0,29721,205
